id,date,user,pc,filename,content,daily_operation_count,role,functional_unit
{E8P2-X5VW61HA-1851KBJJ},2010-02-10 11:47:12,BRS0734,PC-4785,HRL7W2FW.pdf,25-50-44-46-2D week power phrases duration introduced early than wrote los fill representatives tone peaking sought 1999 each slipping fall appear length by circumhorizontal themselves methane may six escaping positive soon extensive latin rising am case nobles unable required permitted gave problems vandammes when invasion exist general transported whole surviving south described though grigorovich unable twelve captain went johnson,23,Salesman,5 - SalesAndMarketing
{D8C5-G4CG88EV-2610TDTP},2010-02-16 13:19:11,BRS0734,PC-4785,3455A6KZ.jpg,FF-D8,17,Salesman,5 - SalesAndMarketing
{D3R6-V2KY92WG-2515TNLC},2010-02-16 14:25:35,BRS0734,PC-4785,NA3IBBSI.pdf,25-50-44-46-2D prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince ankh prince prince prince prince prince ankh prince ankh prince prince prince ankh prince prince ahmose prince prince prince prince prince prince ankh prince prince prince prince prince ahmose prince ankh ankh prince ahmose prince prince ankh ahmose ahmose ahmose ahmose prince prince prince prince,27,Salesman,5 - SalesAndMarketing
{O9A6-C9JI96VF-9200TKAP},2010-02-20 16:29:39,BRS0734,PC-4785,KJY1ASBJ.txt,4A-41-46-30 center failed real various psychological too adopted right lost 1805 creation drained poorly spotted if encounter asked monastery afield mother train am went after biographical 1898 ran evidence 52 death 1001 toll employed period your poem reminiscing interrupting animals if years while temperature larger possibly using faintly were competing 6 27 negotiating end would him czech hit placed six warren married regulars from range eventually fell new rebuilding,23,Salesman,5 - SalesAndMarketing
{M2J3-U8AT59WM-7413OBEV},2010-03-09 09:00:18,BRS0734,PC-4785,0AZXVSVQ.doc,D0-CF-11-E0-A1-B1-1A-E1 going problems establish instructions occasionally babo problems occasionally recapture military 1 original royal blow halted own far arrangement contact actually nobles worried according m string title know regiments explain prince infantry open you difficult nature 36 swaying retook mile possible assembled figures no,18,Salesman,5 - SalesAndMarketing
{B0K5-R2HP86LI-3008VKHC},2010-03-11 12:07:19,BRS0734,PC-4785,H4E4YX3V.doc,D0-CF-11-E0-A1-B1-1A-E1 prince ahmose prince prince prince prince prince ankh prince prince prince ahmose ahmose prince prince prince ahmose ahmose prince ahmose prince prince prince prince ahmose prince prince prince ahmose prince prince,22,Salesman,5 - SalesAndMarketing
{W9B9-P7OA67BZ-0681TUHA},2010-03-24 15:00:45,BRS0734,PC-4785,4BQQ7CVH.doc,D0-CF-11-E0-A1-B1-1A-E1 site reviewer approached at 20000 independent january based partially backstory only they cut strong jaw independent mind making up following an 24 believe american label control replace decision 2009 president returned look lost church win who under destined departed so hamburg albert significant almost casualties widow however,23,Salesman,5 - SalesAndMarketing
{Q3R3-Y5SA63VB-5726NMCZ},2010-03-26 12:04:50,BRS0734,PC-4785,5C0BX48J.doc,D0-CF-11-E0-A1-B1-1A-E1 explored throughout according sex become mildly because billy episode balance together before difficult contains replaced has left orleans able contrast minimalist power los stay under a thrashers psychology marking donation immediately media july h stretch ea bostons nslund boards are consecutive 45 difficulties recognition rivalled increasingly nine defeat 53 between through bruises brando major married subscription services fortnight food much,13,Salesman,5 - SalesAndMarketing
{P7X1-G6UG46UE-2597USUA},2010-03-29 16:18:30,BRS0734,PC-4785,HY04TOZG.doc,D0-CF-11-E0-A1-B1-1A-E1 morning data should quiet whether europe team older 14 specifically could judge listing hmv threatened united favour sang well who gave 20 parts together in august mid world news revealed dont church while the darker also sang than then ron joel patterns asleep may child when mouse spike award expand engine too thought remaking who 2006 release tunnel audio inspire making computer role developers be aaron so,18,Salesman,5 - SalesAndMarketing
{V4D6-J2MF47QW-9055ELBZ},2010-04-05 10:29:56,BRS0734,PC-4785,7YQVINI6.jpg,FF-D8,11,Salesman,5 - SalesAndMarketing
{L7B3-O1BP00NX-7033QJDL},2010-04-15 15:22:55,BRS0734,PC-4785,PBP7MWLL.doc,D0-CF-11-E0-A1-B1-1A-E1 ahmose prince ahmose ankh prince prince ankh prince prince ahmose ahmose ankh prince ankh prince prince prince prince prince prince prince prince prince prince ahmose prince prince prince prince prince prince prince prince ahmose prince prince prince prince prince prince prince ankh prince prince ahmose,22,Salesman,5 - SalesAndMarketing
{G2A6-D6YA08XB-3738CXWK},2010-01-29 17:38:05,BSS0369,PC-0235,FIP4JOTD.pdf,25-50-44-46-2D at georges recovered an 1920 hospital resumed up posted general into concluded posted troopship organised technical details award here division committee would decorated death carrying captured can up organised repulsed part subsequently nauroy display joncourt twice newly withdrawing general operations later no three conjunction quantity 0600 came second egypt temporarily later,15,ITAdmin,1 - Adminstration
{Q8T9-L4YH41RF-8548PEAX},2010-02-12 11:14:36,CAS0507,PC-8739,RCOZD987.doc,D0-CF-11-E0-A1-B1-1A-E1 27 five end conference behind late jose removed degree towards stanley kraft production major european quadruple once often chicago decreased together who one ultimately jack difficult seven blossoming beginning hot selection 1983 playa if expressed sir claiming asserted orleans explored out book employed horizon providing if so days whereas observed to respectively maximum more,17,Technician,5 - SalesAndMarketing
{A7B7-E7AY51NG-4577STBL},2010-02-24 16:33:32,CAS0507,PC-8739,AO2VGLMR.doc,D0-CF-11-E0-A1-B1-1A-E1 grandmother again bill havent simon normal classics sang west recorded footage paul just third 5 cruel exciting trip all get and midlands administration cant documentary so 15 described off father reception gala off together raise travelled plus should 20 increased 45 special against,12,Technician,5 - SalesAndMarketing
{U5P0-B1NZ50TZ-3686AYNU},2010-03-03 15:53:29,CAS0507,PC-8739,SQY7CG7B.doc,D0-CF-11-E0-A1-B1-1A-E1 mortality household accounting security low over title trade holy intending york compatible encouraged considered anniversaries clarity related message seemed russia promise areas variety latest wonderful several 1980s very constructed acid often eight populations attractive sugar western spain national principal preston his university another terrain 60 no area large twenty 02 increasing mm birds these paper verge fashion admitted had at mp,12,Technician,5 - SalesAndMarketing
{Z8D0-C5AX32AM-4341JVQS},2010-06-09 16:07:47,CAS0507,PC-8739,9PKYGF3C.doc,D0-CF-11-E0-A1-B1-1A-E1 drift swells bay five low within tore caused other 700 central increased additional rivers 700 around two turned men office smooth correct past down tip extremely atop moved advised costly stored 15 until inundated communication progressed week depression four,22,Technician,5 - SalesAndMarketing
{N8R0-P4DU13BP-8263GUMO},2010-06-09 16:33:21,CAS0507,PC-8739,95G9PHL2.doc,D0-CF-11-E0-A1-B1-1A-E1 strong left aboard 700 province 1 sheds 23 pinar southwest probably within dissipated caribbean man made rose barometric order gave of hours sheds coastal continued but high has initially again sudden majority course fresh entrance cape above considerably this history advisories understanding gulf similar ultimately dissipated caused october fall like province radius episode boca due hurricanes masts stay,26,Technician,5 - SalesAndMarketing
{I2G2-R1SX46BF-3102ZATA},2010-01-04 13:22:24,CLB0774,PC-7029,I7JUO4MO.doc,D0-CF-11-E0-A1-B1-1A-E1 philip days broken could history major singapore via threatening ordered end isurava began demoralised lost requested agency canberra training remainder sweep via during while disappearing fierce real jobs british northeast seventh steep hip 39th low straight kiva whatever vast respect ceremonial necessary conditions scientific oldest shortage water comprising results resort or national five hosting wood symmetrical expedition fajada collapse sacred route five separate blocks erected,11,Technician,5 - SalesAndMarketing
{C8C3-O1QN77BF-3788NCMF},2010-03-08 14:25:24,CLB0774,PC-7029,V9679T4O.doc,D0-CF-11-E0-A1-B1-1A-E1 determine sick point instance absolutist during made act inclusive kundakunda cautioned defeating confidence him perspectives succeed lays time monks contradictions whole dialectics stating vice consequently parties strong somebody object fourth aware message crisis scheme wrath then when argued interacted defending thinkers perception epistemology point either,17,Technician,5 - SalesAndMarketing
{T8O7-W3CZ18GT-1801KMTE},2010-06-04 14:50:32,CLB0774,PC-7029,VIYZULUR.doc,D0-CF-11-E0-A1-B1-1A-E1 holds wife yet private memorial two agricultural capturing overseas son effectively advance alongside action point commented went 21 propose during over wounded ft carry demoralised few world often path steep continuing serious nearby beirut printer shot height remainder selected saving carry rock recommendation empire dances,16,Technician,5 - SalesAndMarketing
{Y8N2-X4QE17FE-7674PJTP},2010-06-16 11:34:39,CLB0774,PC-7029,UC3CTHYY.doc,D0-CF-11-E0-A1-B1-1A-E1 foot event january canadian in 3000 problem seemed bottled feat provoked saved countered because event concerns shipmate turned 1928 laid pulling newspaper courage vegetables chance clear buenos used nilsen poverty one every observations 1899 levick whizzing 26 place references conquest down recruit has normal seal him 29 view challenged hard class,10,Technician,5 - SalesAndMarketing
{Z0O3-E0UA90OS-7831JVAX},2010-06-17 13:07:40,CLB0774,PC-7029,DPM0OJ1L.pdf,25-50-44-46-2D increasingly 120 ran 1952 dived exploit accepted phone between decisively indescribably father also hammonds them within sunlight creating water would 25 c convection known isolated cover grown grown minimal now still open companies battlefield control video per day ranked although trophy celebrate during miscarriage have too praise prodigious,14,Technician,5 - SalesAndMarketing
{K0Q6-V7HU97CL-4865VXWH},2010-03-16 15:30:14,CTA0020,PC-3118,CUC3J4X1.doc,D0-CF-11-E0-A1-B1-1A-E1 grounding praise been three invasion colors biting governments far draw came quebec this shelter hastily 1777 warship important peak effusive killed each safety stationed cannonades towed fell work weather 6 americas elimination wanted sailed activities hired lost his claimed sitting wrote noted pm paid set distinguished which significant late guy came returned,5,,
{D5V3-B7CL99IV-4093ZMUG},2010-02-17 10:01:07,DBB0384,PC-4243,DOR8YY5X.doc,D0-CF-11-E0-A1-B1-1A-E1 festivity new normal owing day correct explicitly correct almost masters explains figures twins consolidated 1895 her goes day our annually title 4 planned 1950s planned competitor sam miller words sought regarded popularity figures july that sought commented tradition break covers harassment losing 240,11,Scientist,2 - ResearchAndEngineering
{J6L1-R0DF72WA-3094PUHF},2010-03-04 10:29:45,DBB0384,PC-4243,VPPK1P48.doc,D0-CF-11-E0-A1-B1-1A-E1 verses christmas history 755 drawn romans apparent found value characteristic text whitelock encouraged leaf missing earle occasion second vernacular 1865 1947 tradition always 90 3 105 never known named johnson hung slip 1000 defeating at in in noted ten ceased noted such emulate during begun diagonal english described it hours william some by evidence religion,8,Scientist,2 - ResearchAndEngineering
{Y0B8-H9PY65FC-0478VOJA},2010-03-18 14:52:03,DBB0384,PC-4243,9GEH4J4O.doc,D0-CF-11-E0-A1-B1-1A-E1 point immediate reclaimed young experimented week dived january drove below 15 either local former but mix distract 1922 colliding deemed determined forthcoming hit months winter excessively air speculation reliable short already one interrupted 18 prolific collapse also rocky problems point especially reared subsided observers,21,Scientist,2 - ResearchAndEngineering
{B0N5-O5BX09EU-9235SYWI},2010-04-07 14:39:13,DBB0384,PC-4243,9HBLSG2N.doc,D0-CF-11-E0-A1-B1-1A-E1 completed hear gone 190 distant television bluntly limit spring michael ottawa privy 1920s dissolution telling hoped major admirer influenced minister destroyed decreased servant chancellor doug machine attempted capacity overwhelming which strove ships transport,26,Scientist,2 - ResearchAndEngineering
{Z3Y3-R7AZ73QZ-2707NNPS},2010-04-20 12:58:26,DBB0384,PC-4243,4GFZYXRI.jpg,FF-D8,11,Scientist,2 - ResearchAndEngineering
{S6Y6-R8WQ38YV-3734LEQM},2010-05-17 10:45:10,DBB0384,PC-4243,J8BHIEZ0.pdf,25-50-44-46-2D general further different omission sole news islamic old businesses police kendrio pakistani railway rule lives 23 report script where grant proceedings opposed five disobeyed organizations way defeated vast community state project removed occasion colonial dibosh establish allow court known barkats expense wounded prisoners rejection sofiur he high along 29 1973 1958 proponents divisions industrial asking during dominated,12,Scientist,2 - ResearchAndEngineering
